qid,docno,label
63,dub-belg20261_chunk018,2
63,dub-fran20262_chunk008,4
63,dub-belg20261_chunk009,4
63,dub-belg20262_chunk015,4
63,dub-fran20262_chunk009,4
63,dub-belg20261_chunk013,4
63,dub-belg20262_chunk019,4
63,dub-fran20262_chunk027,5
63,ugan202614_chunk020,0
63,ugan20262_chunk017,0
63,bulg20263_chunk016,4
63,dub-fran20262_chunk030,4
63,dub-belg20262_chunk028,4
63,dub-belg20261_chunk022,4
63,dub-belg20262_chunk027,4
63,dub-belg20261_chunk021,4
63,dub-fran20262_chunk021,4
63,dub-fran20262_chunk038,4
63,dub-fran20262_chunk031,4
63,dub-fran20262_chunk025,4
63,dub-belg20261_chunk020,4
63,dub-belg20262_chunk026,4
63,fran20264_chunk018,4
63,dub-fran20263_chunk022,4
63,dub-fran20262_chunk020,4
63,fran20264_chunk017,4
63,dub-fran20263_chunk021,4
63,syri20267_chunk055,2
63,ukra20263_chunk026,3
63,dub-belg20262_chunk016,4
63,dub-belg20261_chunk010,4
63,ukra202610_chunk009,4
63,dub-belg20261_chunk011,4
63,dub-belg20262_chunk017,4
63,bulg20263_chunk017,2
63,dub-bulg20261_chunk019,2
63,dub-belg20261_chunk005,4
63,fran20264_chunk014,4
63,dub-fran20263_chunk018,4
63,dub-fran20262_chunk017,4
63,bulg20263_chunk012,2
63,stat20265_chunk010,4
63,dub-fran20262_chunk029,4
63,dub-belg20262_chunk035,2
63,syri20262_chunk054,2
63,syri20263_chunk049,2
63,syri20266_chunk055,2
63,syri20261_chunk051,2
63,dub-bulg20261_chunk018,4
63,dub-belg20261_chunk029,2
63,ukra202610_chunk010,2
63,dub-belg20262_chunk023,4
63,dub-belg20261_chunk017,4
63,dub-fran20262_chunk037,4
63,dub-bulg20261_chunk015,2
63,dub-nede20265_chunk018,2
63,bulg20263_chunk009,2
63,bulg20263_chunk011,4
63,dub-tysk20269_chunk006,4
63,dub-fran20262_chunk039,2
63,erit20267_chunk006,4
63,dub-nede20263_chunk023,1
63,dub-pole20257_chunk010,2
63,bulg20263_chunk015,4
63,dub-bulg20261_chunk017,4
63,erit20266_chunk006,4
63,tyrk20266_chunk017,4
63,dub-belg20262_chunk012,4
63,kina20261_chunk037,2
63,dub-belg20261_chunk014,4
63,dub-belg20262_chunk020,4
63,dub-belg20262_chunk034,4
63,dub-belg20261_chunk028,4
63,fran20264_chunk005,4
63,dub-fran20263_chunk009,4
63,dub-belg20261_chunk006,4
63,dub-belg20262_chunk018,4
63,dub-belg20261_chunk012,4
63,kina20261_chunk036,4
63,dub-fran20262_chunk019,1
63,fran20264_chunk016,1
63,dub-fran20263_chunk020,1
63,fran20264_chunk022,2
63,dub-fran20263_chunk026,2
114,fran20264_chunk006,4
114,dub-fran20263_chunk010,4
114,stat20265_chunk014,4
114,ugan20262_chunk017,0
114,ugan202614_chunk020,0
114,stat20265_chunk022,4
114,dub-fran20263_chunk026,4
114,fran20264_chunk022,4
114,stat202614_chunk010,4
114,stat202615_chunk010,4
114,bulg20263_chunk024,5
114,stat202610_chunk016,4
114,dub-fran20262_chunk009,4
114,dub-fran20263_chunk021,4
114,fran20264_chunk017,4
114,dub-fran20262_chunk020,4
114,dub-bulg20261_chunk047,4
114,stat20265_chunk016,4
114,dub-pole20262_chunk016,4
114,dub-bulg20261_chunk031,4
114,stat20265_chunk013,4
114,dub-fran20262_chunk023,4
114,ukra20266_chunk017,4
114,etio20264_chunk000,4
114,irak20265_chunk017,4
114,came20262_chunk012,5
114,dub-fran20263_chunk024,4
114,niga20264_chunk014,4
114,dub-nede20265_chunk012,4
114,stat20265_chunk011,4
114,stat20265_chunk010,4
114,dub-rumae20263_chunk015,2
114,syri202621_chunk005,4
114,dub-bulg20261_chunk056,4
114,fran20264_chunk020,4
114,rusl202634_chunk000,4
114,maro20262_chunk000,4
114,irak20265_chunk000,4
114,erit20263_chunk000,4
114,ugan202610_chunk016,4
114,stat202610_chunk019,4
114,maro20261_chunk000,4
114,bosn20262_chunk000,4
114,rusl202627_chunk009,4
114,dub-nede20261_chunk011,4
114,dub-nede20262_chunk014,4
114,ugan202615_chunk000,4
114,rusl202635_chunk000,4
114,dub-nede20264_chunk012,4
114,dub-nede20263_chunk014,4
114,stat20265_chunk018,4
114,ukra20269_chunk016,4
114,stat202615_chunk007,4
114,stat202614_chunk007,4
114,rusl20262_chunk010,4
114,rusl202633_chunk013,4
114,dub-fran20262_chunk010,4
114,tyrk20261_chunk000,4
114,bosn20261_chunk000,4
114,dub-fran20263_chunk020,4
114,dub-fran20262_chunk019,4
114,fran20264_chunk016,4
114,ugan20269_chunk000,4
132,fran20264_chunk006,4
132,dub-fran20263_chunk010,4
132,ugan20262_chunk017,0
132,ugan202614_chunk020,0
132,dub-fran20262_chunk008,4
132,irak20265_chunk017,4
132,geor20263_chunk013,1
132,paki20261_chunk012,2
132,dub-belg20262_chunk017,4
132,dub-belg20261_chunk011,4
132,ukra20264_chunk010,0
132,ukra20263_chunk024,4
132,fran20264_chunk014,4
132,dub-fran20262_chunk017,4
132,dub-fran20263_chunk018,4
132,paki20261_chunk007,4
132,stat20266_chunk001,4
132,afgh202613_chunk022,4
132,syri20267_chunk041,4
132,dub-ital20261_chunk008,2
132,soma20263_chunk002,4
132,erit20265_chunk016,4
132,erit20261_chunk014,4
132,dub-belg20261_chunk008,1
132,dub-belg20262_chunk014,1
132,syri20261_chunk038,4
132,syri20263_chunk036,4
132,syri20266_chunk041,4
132,syri20262_chunk041,4
132,stat20268_chunk014,4
132,stat202611_chunk001,4
132,alder20261_chunk008,4
132,kina20261_chunk040,4
132,stat202612_chunk001,4
132,dub-fran20262_chunk009,4
132,dub-fran20262_chunk021,4
132,ukra202610_chunk011,4
132,stat202613_chunk018,4
132,dub-bulg20261_chunk061,4
132,ukra202611_chunk019,2
132,stat202612_chunk018,4
132,stat202611_chunk018,4
132,erit20266_chunk006,4
132,rusl20267_chunk011,1
132,alder20261_chunk009,4
132,afgh202618_chunk011,4
132,afgh202613_chunk025,4
132,stat202612_chunk023,4
132,rusl202616_chunk001,4
132,ukra20266_chunk017,2
132,sril202651_chunk004,4
132,niga20264_chunk014,4
132,syri20269_chunk001,4
132,dub-fran20263_chunk022,4
132,fran20264_chunk018,4
132,dub-fran20263_chunk009,4
132,fran20264_chunk005,4
132,erit20267_chunk006,4
132,stat202613_chunk001,4
132,rusl20267_chunk021,4
132,bulg20263_chunk001,4
132,bulg20263_chunk048,4
132,ukra202620_chunk015,4
132,ukra20263_chunk026,3
132,rusl202620_chunk014,4
132,soma20262_chunk016,2
132,dub-pole20257_chunk010,2
84,etio20263_chunk011,4
84,etio20263_chunk012,4
84,etio20263_chunk007,2
84,etio20263_chunk008,4
84,etio20263_chunk010,4
84,etio20264_chunk001,1
84,etio20264_chunk000,1
84,ugan202610_chunk013,2
84,ugan20262_chunk011,2
84,etio20261_chunk019,2
84,etio20264_chunk008,1
84,syri20266_chunk011,0
84,etio20263_chunk000,1
84,syri20267_chunk011,0
84,erit20262_chunk018,0
84,came20262_chunk012,1
84,keny20262_chunk025,1
84,paki20262_chunk011,1
84,erit20262_chunk013,0
84,syri20261_chunk008,1
84,erit20265_chunk007,0
84,erit20265_chunk006,1
84,keny20262_chunk035,0
84,niga20264_chunk013,1
84,syri20261_chunk013,2
84,syri20267_chunk016,2
84,syri20262_chunk016,2
84,syri20263_chunk011,2
84,syri20266_chunk016,2
84,ugan202620_chunk015,0
84,etio20264_chunk006,2
84,keny20262_chunk002,0
84,paki20261_chunk004,1
84,ugan202614_chunk020,0
84,ugan20262_chunk017,0
84,dub-rumae20263_chunk020,0
84,erit20269_chunk002,1
84,erit20269_chunk021,0
84,erit20261_chunk005,0
84,ugan20269_chunk002,0
84,ugan202610_chunk015,0
84,erit20261_chunk021,0
84,erit20261_chunk012,0
84,erit20264_chunk000,1
84,erit20265_chunk000,1
84,etio20263_chunk002,4
84,erit20262_chunk000,1
84,erit20261_chunk000,1
84,ugan20262_chunk008,0
84,soma202612_chunk015,1
84,erit20261_chunk028,0
84,etio20261_chunk025,1
84,erit20265_chunk005,0
84,rusl202613_chunk003,0
84,ugan202613_chunk006,0
84,ugan202610_chunk010,0
84,erit20262_chunk005,0
84,stat20265_chunk017,1
84,niga20264_chunk014,2
84,syri20263_chunk052,1
84,syri20262_chunk057,1
84,syri20262_chunk030,2
84,syri20263_chunk025,2
84,syri20266_chunk030,2
84,syri20267_chunk030,2
84,syri20261_chunk027,2
84,ugan202610_chunk019,0
84,keny20262_chunk036,0
84,syri20263_chunk028,1
84,syri20261_chunk030,1
84,syri20266_chunk033,1
84,syri20267_chunk033,1
84,syri20262_chunk033,1
84,erit20262_chunk022,0
84,keny20262_chunk016,4
84,niga20266_chunk001,0
84,erit20261_chunk011,1
84,erit20264_chunk003,0
84,erit20261_chunk006,0
84,etio20264_chunk004,1
84,erit20261_chunk001,0
84,erit20261_chunk004,0
84,syri20261_chunk054,1
84,erit20263_chunk000,0
84,erit20268_chunk010,0
84,erit20264_chunk013,0
84,ugan20264_chunk013,0
84,paki20261_chunk003,0
84,syri20261_chunk018,1
84,syri20262_chunk021,1
84,syri20266_chunk021,1
84,syri20267_chunk021,1
84,syri20263_chunk016,1
84,keny20262_chunk021,0
83,syri20262_chunk050,2
83,syri20263_chunk045,2
83,syri20267_chunk050,2
83,syri20266_chunk050,2
83,syri20261_chunk047,2
83,syri202615_chunk014,4
83,suda20264_chunk014,4
83,syri20263_chunk064,2
83,syri20265_chunk014,4
83,syri202613_chunk027,4
83,syri202614_chunk012,4
83,syri202614_chunk012_dup1,4
83,syri20264_chunk047,4
83,syri202617_chunk027,4
83,syri20261_chunk013,4
83,syri20263_chunk011,4
83,syri20266_chunk016,4
83,syri20262_chunk016,4
83,syri20267_chunk016,4
83,came20262_chunk012,4
83,irak20265_chunk000,2
83,syri202621_chunk005,4
83,stat202610_chunk015,4
83,syri20264_chunk039,4
83,stat20265_chunk025,2
83,syri20264_chunk029,2
83,ukra20265_chunk032,4
83,ukra202610_chunk017,1
83,syri20263_chunk046,2
83,rusl202635_chunk018,4
83,rusl202629_chunk022,4
83,rusl202634_chunk017,4
83,rusl20266_chunk021,4
83,syri20264_chunk014,4
83,syri20264_chunk038,4
83,syri20262_chunk048,4
83,syri20266_chunk048,4
83,syri20263_chunk043,4
83,syri20267_chunk048,4
83,syri20261_chunk045,4
83,ukra202611_chunk027,0
83,ukra20266_chunk024,0
83,syri202617_chunk033,4
83,afgh202650_chunk005,0
83,ukra20269_chunk009,4
83,ukra202620_chunk022,4
83,afgh20267_chunk001,2
83,stat202610_chunk018,4
83,stat20267_chunk012,4
83,erit20262_chunk005,2
83,syri20261_chunk048,2
83,syri20262_chunk051,2
83,syri20264_chunk033,4
83,syri202613_chunk014,4
83,tyrk20266_chunk017,1
83,syri202615_chunk015,4
83,irak20263_chunk000,2
83,soma202610_chunk000,4
83,syri202617_chunk010,2
83,irak20264_chunk000,2
83,rusl20267_chunk023,4
83,stat202614_chunk007,4
83,stat202615_chunk007,4
83,stat20265_chunk011,4
83,rusl202634_chunk032,4
83,rusl202635_chunk033,4
83,syri202621_chunk010,2
83,ukra202620_chunk032,2
83,irak20263_chunk012,1
83,stat202615_chunk010,2
83,stat202614_chunk010,2
83,rusl202634_chunk037,4
83,rusl202635_chunk038,4
83,afgh202646_chunk000,2
83,syri202613_chunk008,4
83,irak20261_chunk007,4
83,irak20262_chunk022,2
83,syri202617_chunk012,4
83,ukra202618_chunk021,4
83,syri202617_chunk031,4
83,rusl20266_chunk031,4
83,etio20264_chunk000,2
83,rusl202634_chunk007,4
83,rusl202635_chunk008,4
83,syri20263_chunk044,2
83,syri20261_chunk046,2
83,syri20267_chunk049,2
44,etio20263_chunk006,2
44,dub-sver202610_chunk020,4
44,dub-sver202613_chunk008,4
44,dub-sver20262_chunk007,4
44,dub-sver20261_chunk004,4
44,dub-sver20262_chunk004,4
44,dub-sver20269_chunk021,4
44,dub-sver20263_chunk004,4
44,dub-sver20263_chunk003,4
44,dub-sver20262_chunk003,4
44,dub-sver20265_chunk021,4
44,dub-sver202615_chunk006,4
44,dub-finl20261_chunk004,4
44,dub-sver202612_chunk014,4
44,29b-sve20261_chunk010,4
44,29b-tysk20262_chunk011,4
44,29b-ita20261_chunk010,4
44,29b-sve20262_chunk008,4
44,29b-tysk20261_chunk009,4
44,29b-tysk20264_chunk009,4
44,dub-sver202613_chunk006,2
44,syri20261_chunk054,2
44,dub-sver20263_chunk010,4
44,stat20265_chunk010,4
44,sver202617_chunk005,4
44,niga20264_chunk014,4
44,dub-sver20262_chunk005,4
44,syri202617_chunk033,4
44,dub-sver20261_chunk003,4
44,dub-sver202618_chunk004,4
44,ukra20269_chunk016,4
44,dub-sver20268_chunk009,4
44,dub-sver20266_chunk022,4
44,dub-sver20267_chunk004,4
44,dub-sver202613_chunk004,4
44,dub-sver202615_chunk004,4
44,dub-sver202614_chunk005,4
44,ukra202620_chunk029,4
44,dub-sver20267_chunk003,4
44,dub-sver20268_chunk003,4
44,dub-sver202610_chunk003,4
44,dub-sver202612_chunk003,4
44,dub-sver202611_chunk003,4
44,dub-sver202615_chunk003,4
44,dub-sver20265_chunk003,4
44,dub-sver20269_chunk003,4
44,dub-sver202614_chunk009,4
44,29b-sve20262_chunk013,4
44,sver202617_chunk004,4
44,dub-sver20268_chunk004,4
44,dub-sver20269_chunk018,4
44,dub-sver20268_chunk020,4
44,dub-sver20263_chunk007,4
44,ukra20264_chunk007,4
44,ukra202611_chunk016,4
44,syri20267_chunk011,4
44,dub-schw20264_chunk008,4
44,irak20265_chunk018,4
44,dub-sver202610_chunk004,4
44,sver202617_chunk012,4
44,dub-sver202611_chunk008,4
44,stat202610_chunk019,1
44,dub-sver202612_chunk006,4
44,dub-sver202612_chunk005,4
44,sver202617_chunk003,4
44,dub-sver20263_chunk001,4
44,etio20263_chunk007,2
44,dub-sver20266_chunk019,4
44,29b-sve20261_chunk014,4
44,syri20261_chunk008,1
44,syri20266_chunk011,1
44,dub-sver202611_chunk010,5
44,dub-sver202610_chunk011,5
68,niga20267_chunk019,4
68,niga20267_chunk010,4
68,rusl202627_chunk008,4
68,erit20262_chunk015,4
68,ugan202620_chunk010,5
68,dub-tysk20263_chunk015,4
68,indi20262_chunk007,4
68,syri202617_chunk020,4
68,geor20263_chunk009,4
68,keny20262_chunk026,4
68,afgh202612_chunk022,4
68,ugan202620_chunk009,4
68,rusl202636_chunk010,4
68,ugan202619_chunk007,4
68,dub-bulg20261_chunk050,4
68,soma20267_chunk002,4
68,dub-tysk20262_chunk011,4
68,ugan202616_chunk012,4
68,etio20261_chunk008,4
68,stat202610_chunk020,4
68,jord20261_chunk005,4
68,land20263_chunk004,4
68,rusl20261_chunk011,4
68,alge20261_chunk017,4
68,rusl202636_chunk026,4
68,dub-bulg20261_chunk061,4
68,ukra202620_chunk006,4
68,tyrk20264_chunk003,4
68,dub-tysk202611_chunk017,4
68,dub-bulg20261_chunk059,4
68,dub-sver20268_chunk021,4
68,niga20267_chunk011,4
68,erit20262_chunk004,4
68,syri20264_chunk042,4
68,rusl202637_chunk016,4
68,ugan202617_chunk013,4
68,tyrk20266_chunk028,4
68,syri202616_chunk001,4
68,ukra202620_chunk005,4
68,tyrk20266_chunk006,4
68,dub-bulg20261_chunk069,4
68,rusl20262_chunk007,4
68,dub-span20263_chunk012,4
68,dub-span20261_chunk007,4
68,dub-span20264_chunk010,4
68,dub-tysk20266_chunk005,4
68,tyrk20261_chunk013,4
68,irak20262_chunk013,4
68,dub-bulg20261_chunk062,4
68,indi20261_chunk005,4
68,soma20265_chunk008,4
68,soma20261_chunk007,4
68,jord20263_chunk013,4
68,buru20261_chunk004,4
68,stat20262_chunk017,4
68,niga20267_chunk013,4
68,ugan20267_chunk007,4
68,ugan20267_chunk003,4
68,bang20261_chunk010,4
68,kina20261_chunk026,4
68,rusl20261_chunk005,4
68,buru20261_chunk005_dup1,4
68,soma202612_chunk012,4
68,ugan202612_chunk004,5
68,syri20267_chunk010,4
68,dub-bulg20261_chunk060,4
68,ugan202610_chunk007,4
68,ugan202618_chunk005,4
66,dub-pole20262_chunk016,4
66,buru20261_chunk014,4
66,dub-nede20265_chunk012,4
66,stat20265_chunk010,4
66,fran20264_chunk005,4
66,dub-fran20263_chunk009,4
66,syri20262_chunk050,4
66,syri20263_chunk045,4
66,syri20261_chunk047,4
66,rusl202632_chunk017,4
66,syri20266_chunk050,4
66,syri20267_chunk050,4
66,dub-pole20262_chunk017,4
66,iran202564_chunk012,4
66,dub-bulg20261_chunk048,4
66,stat20266_chunk012,4
66,dub-bulg20261_chunk056,4
66,irak20264_chunk002,4
66,dub-bulg20261_chunk063,4
66,rusl202631_chunk017,4
66,syri202610_chunk007,4
66,stat202610_chunk016,4
66,dub-belg20262_chunk011,4
66,stat20265_chunk013,4
66,bulg20263_chunk008,4
66,sril202651_chunk004,4
66,rusl202621_chunk002,4
66,29b-ita20261_chunk011,4
66,29b-sve20261_chunk011,4
66,29b-tysk20262_chunk012,4
66,29b-tysk20264_chunk010,4
66,29b-tysk20261_chunk010,4
66,29b-bul20261_chunk010,4
66,29b-sve20262_chunk009,4
66,syri202610_chunk002,4
66,dub-ital20261_chunk008,4
66,syri202615_chunk005,5
66,rusl202610_chunk007,4
66,alder20261_chunk006,5
66,stat20265_chunk016,4
66,syri20269_chunk007,4
66,ukra20266_chunk017,5
66,afgh20267_chunk005,4
66,dub-rumae20263_chunk027,4
66,bulg20263_chunk037,4
66,tysk2026167_chunk017,5
66,etio20262_chunk014,5
66,irak20265_chunk017,4
66,dub-span20264_chunk008,4
66,rusl202613_chunk003,4
66,dub-malt20261_chunk018,4
66,dub-belg20262_chunk033,4
66,dub-belg20261_chunk027,4
66,stat20265_chunk022,4
66,dub-span20264_chunk006,4
66,rusl202613_chunk010,4
66,soma20266_chunk007,4
66,stat202611_chunk001,4
66,dub-tysk202622_chunk005,4
66,dub-tysk202623_chunk004,4
66,ugan202615_chunk000,4
66,ugan202617_chunk019,4
66,dub-sver202618_chunk009,4
66,afgh202645_chunk003,4
66,stat202613_chunk009,4
66,stat202613_chunk001,4
66,soma20266_chunk002,5
66,stat20264_chunk000,4
66,afgh202615_chunk010,4
66,stat20268_chunk015,4
66,stat202611_chunk009,4
66,stat202612_chunk009,4
66,dub-tysk20263_chunk015,4
66,dub-tysk20265_chunk011,4
66,rusl202610_chunk011,4
30,dub-fran20262_chunk028,4
30,afgh202649_chunk020,4
30,ugan202618_chunk006,4
30,arme20261_chunk012,4
30,erit20261_chunk038,4
30,dub-bulg20262_chunk013,4
30,dub-bulg20261_chunk046,4
30,ugan202614_chunk020,0
30,ugan20262_chunk017,0
30,rusl20269_chunk005,4
30,syri20264_chunk038,4
30,bulg20263_chunk014,4
30,erit20261_chunk037,4
30,syri20267_chunk028,4
30,dub-ital20261_chunk007,4
30,syri20261_chunk025,4
30,syri20262_chunk028,4
30,syri20266_chunk028,4
30,syri20263_chunk023,4
30,alder20261_chunk012,4
30,maro20261_chunk011,4
30,afgh202615_chunk011,4
30,kina20261_chunk020,4
30,afgh20267_chunk016,4
30,dub-tysk20262_chunk005,4
30,arme20262_chunk010,4
30,ukra202620_chunk016,4
30,arme20262_chunk009,4
30,afgh202610_chunk021,4
30,bulg20263_chunk019,4
30,arme20261_chunk013,0
30,alge20261_chunk032,5
30,soma202612_chunk014,4
30,afgh202648_chunk017,4
30,ugan20269_chunk008,5
30,alge20261_chunk011,5
30,arme20261_chunk014,4
30,stat20265_chunk023,2
30,dub-sver202618_chunk005,4
30,dub-sver20265_chunk017,4
30,arme20262_chunk011,4
30,ukra20266_chunk021,4
30,dub-belg20261_chunk005,4
30,erit20261_chunk033,4
30,rusl202629_chunk022,4
30,rusl202634_chunk017,4
30,rusl202635_chunk018,4
30,rusl20266_chunk021,4
30,tyrk20266_chunk027,4
30,niga20266_chunk004,5
30,rusl20269_chunk009,4
30,dub-fran20263_chunk034,4
30,ugan202617_chunk025,4
30,dub-rumae20263_chunk004,4
30,keny20262_chunk021,4
30,29b-tysk20264_chunk009,4
30,rusl202631_chunk010,4
30,dub-span20264_chunk015,4
30,dub-finl20265_chunk007,4
30,rusl202632_chunk010,4
30,syri20265_chunk011,4
30,iran202564_chunk004,4
30,syri202618_chunk018,4
30,indi20261_chunk002,4
30,paki20264_chunk011,4
30,etio20264_chunk010,4
30,dub-belg20261_chunk040,4
30,dub-sver202610_chunk017,4
30,dub-ital20261_chunk016,4
30,dub-sver20268_chunk017,4
30,dub-fran20262_chunk052,4
30,29b-ita20261_chunk010,4
30,29b-bul20261_chunk009,4
30,29b-sve20262_chunk008,4
30,29b-tysk20262_chunk011,4
30,29b-sve20261_chunk010,4
30,29b-tysk20261_chunk009,4
30,dub-sver202610_chunk019,4
30,dub-pole20263_chunk014,4
30,dub-tysk202611_chunk016,4
30,etio20263_chunk017,4
30,dub-belg20262_chunk027,4
30,dub-belg20261_chunk021,4
30,ugan202620_chunk008,5
30,syri202613_chunk009,4
30,syri202614_chunk012_dup1,4
30,syri20265_chunk014,4
30,syri202613_chunk027,4
30,syri202614_chunk012,4
30,syri20264_chunk047,4
30,soma20269_chunk011,4
30,ugan202613_chunk007,4
30,ugan202612_chunk004,4
30,stat20265_chunk006,4
30,rusl202626_chunk002,4
30,tyrk20266_chunk019,4
30,syri202618_chunk017,4
30,dub-fran20265_chunk011,4
30,dub-bulg20261_chunk017,4
41,dub-fran20262_chunk027,5
41,bulg20263_chunk019,4
41,dub-bulg20261_chunk027,2
41,afgh202649_chunk020,4
41,bulg20263_chunk037,3
41,dub-bulg20261_chunk034,2
41,dub-belg20262_chunk016,4
41,dub-belg20261_chunk010,4
41,dub-fran20262_chunk030,4
41,dub-belg20262_chunk030,3
41,dub-belg20261_chunk024,3
41,ukra202610_chunk009,4
41,ugan202614_chunk020,0
41,ugan20262_chunk017,0
41,ukra20266_chunk017,4
41,bulg20263_chunk034,4
41,dub-nede20265_chunk012,4
41,bulg20263_chunk008,4
41,bulg20263_chunk022,2
41,dub-bulg20261_chunk048,4
41,dub-fran20263_chunk009,4
41,fran20264_chunk005,4
41,dub-bulg20261_chunk063,4
41,dub-pole20262_chunk016,4
41,dub-bulg20261_chunk046,3
41,dub-belg20262_chunk021,4
41,dub-belg20261_chunk015,4
41,dub-bulg20261_chunk045,4
41,dub-bulg20261_chunk047,4
26,dub-bulg20261_chunk069,4
26,rusl20262_chunk007,4
26,dub-bulg20261_chunk059,4
26,ugan202620_chunk009,4
26,dub-sver20266_chunk008,4
26,dub-sver202610_chunk008,4
26,sver202617_chunk008,4
26,dub-sver20269_chunk008,4
26,niga20267_chunk019,2
26,land20263_chunk004,4
26,dub-sver202612_chunk011,4
26,stat20262_chunk011,4
26,dub-sver20265_chunk008,4
26,dub-malt20262_chunk008,4
26,dub-malt20261_chunk009,4
26,afgh202650_chunk017,4
26,syri20264_chunk042,4
26,rusl20265_chunk023,4
26,rusl20269_chunk007,4
26,ugan20269_chunk004,2
26,rusl202626_chunk008,4
26,afgh20264_chunk015,4
26,came20262_chunk013,4
26,syri20267_chunk010,4
26,came20262_chunk004,2
26,dub-belg20262_chunk003,4
26,dub-fran20262_chunk064,4
26,dub-belg20261_chunk050,4
26,ukra20266_chunk002,4
26,dub-tysk20262_chunk011,4
26,dub-pole20262_chunk022,4
26,dub-pole20261_chunk007,4
26,geor20263_chunk009,4
26,tyrk20264_chunk003,4
26,ukra202620_chunk006,4
26,rusl202630_chunk007,4
26,keny20262_chunk013,4
26,rusl202628_chunk010,4
26,rusl202630_chunk006,4
26,tyrk20269_chunk005,4
26,etio20261_chunk009,4
26,dub-port20261_chunk013,4
26,dub-port20262_chunk009,4
26,syri202616_chunk001,4
26,ukra202620_chunk008,4
26,dub-bulg20261_chunk060,4
26,jord20263_chunk011,4
26,dub-tysk202611_chunk017,4
26,dub-bulg20261_chunk061,4
26,tyrk20266_chunk028,4
26,afgh202645_chunk007,4
26,afgh202611_chunk006,4
26,dub-span20263_chunk012,4
26,dub-span20264_chunk010,4
26,dub-span20261_chunk007,4
26,dub-bulg20261_chunk050,4
26,indi20262_chunk007,4
26,paki20263_chunk019,4
26,soma20265_chunk010,4
26,tyrk20266_chunk006,4
26,syri202614_chunk003,4
26,syri202614_chunk003_dup1,4
26,erit20268_chunk010,4
26,dub-fran20262_chunk047,4
26,irak20262_chunk011,4
26,afgh20267_chunk019,4
26,dub-sver20268_chunk021,4
26,afgh202611_chunk008,4
26,erit20262_chunk004,4
26,soma20263_chunk009,4
26,afgh202613_chunk002,4
26,dub-bulg20261_chunk003,4
26,dub-sver202618_chunk003,4
26,29b-tysk20264_chunk003,4
26,bosn20262_chunk003,4
26,came20262_chunk003,4
26,niga20267_chunk007,4
26,hjem20261_chunk011,4
26,dub-pole20263_chunk012,4
26,dub-rumae20264_chunk005,4
26,ukra202613_chunk005,4
26,dub-malt20261_chunk011,4
26,dub-malt20262_chunk010,4
26,sril202651_chunk005,4
26,syri202613_chunk018,4
26,syri202613_chunk005,4
26,bulg20263_chunk005,4
26,rusl20265_chunk008,4
26,niga20267_chunk010,4
26,irak20262_chunk008,4
26,buru20261_chunk003,4
26,ukra20269_chunk003,4
26,soma202610_chunk005,2
26,geor20263_chunk024,4
26,rusl202612_chunk013,4
26,dub-ital20261_chunk012,4
26,irak20261_chunk008,4
26,dub-malt20262_chunk006,4
18,dub-fran20262_chunk028,4
18,afgh202649_chunk020,4
18,ugan202618_chunk006,4
18,arme20261_chunk012,4
18,erit20261_chunk038,4
18,dub-bulg20262_chunk013,4
18,dub-bulg20261_chunk046,4
18,ugan202614_chunk020,0
18,ugan20262_chunk017,0
18,rusl20269_chunk005,4
18,syri20264_chunk038,4
18,bulg20263_chunk014,4
18,erit20261_chunk037,4
18,syri20267_chunk028,4
18,dub-ital20261_chunk007,4
18,syri20261_chunk025,4
18,syri20262_chunk028,4
18,syri20266_chunk028,4
18,syri20263_chunk023,4
18,alder20261_chunk012,4
18,maro20261_chunk011,4
18,afgh202615_chunk011,4
18,kina20261_chunk020,4
18,afgh20267_chunk016,4
18,dub-tysk20262_chunk005,4
18,arme20262_chunk010,4
18,ukra202620_chunk016,4
18,arme20262_chunk009,4
18,afgh202610_chunk021,4
18,bulg20263_chunk019,4
18,arme20261_chunk013,0
18,alge20261_chunk032,5
18,soma202612_chunk014,4
18,afgh202648_chunk017,4
18,ugan20269_chunk008,5
18,alge20261_chunk011,5
18,arme20261_chunk014,4
18,stat20265_chunk023,2
18,dub-sver202618_chunk005,4
18,dub-sver20265_chunk017,4
18,arme20262_chunk011,4
18,ukra20266_chunk021,4
18,dub-belg20261_chunk005,4
18,erit20261_chunk033,4
18,rusl202629_chunk022,4
18,rusl202634_chunk017,4
18,rusl202635_chunk018,4
18,rusl20266_chunk021,4
18,tyrk20266_chunk027,4
18,niga20266_chunk004,5
18,rusl20269_chunk009,4
18,dub-fran20263_chunk034,4
18,ugan202617_chunk025,4
18,dub-rumae20263_chunk004,4
18,keny20262_chunk021,4
18,29b-tysk20264_chunk009,4
18,rusl202631_chunk010,4
18,dub-span20264_chunk015,4
18,dub-finl20265_chunk007,4
18,rusl202632_chunk010,4
18,syri20265_chunk011,4
18,iran202564_chunk004,4
18,syri202618_chunk018,4
18,indi20261_chunk002,4
18,paki20264_chunk011,4
18,etio20264_chunk010,4
18,dub-belg20261_chunk040,4
18,dub-sver202610_chunk017,4
18,dub-ital20261_chunk016,4
18,dub-sver20268_chunk017,4
18,dub-fran20262_chunk052,4
18,29b-ita20261_chunk010,4
18,29b-bul20261_chunk009,4
18,29b-sve20262_chunk008,4
18,29b-tysk20262_chunk011,4
18,29b-sve20261_chunk010,4
18,29b-tysk20261_chunk009,4
