topic_id,chunk_id,doc_id,query_id,generated_query,chunk_index,total_chunks,chunk_text,item_id,title,url,country,published_date,court,case_type,case_number,topic_label,topic_keywords,topic_probability,topic_name
0,35_chunk000,35,35_chunk000_query,What is the UK’s implementation of reception regarding asylum support rates for child dependants?,0,2,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers.",35,UK: Court rules on the legality of reducing asylum support,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=35&returnurl=%2fPages%2fsearch.aspx,United Kingdom,22/06/2017,"UK: Courts of Appeal (England, Wales, Northern Ireland), Court of Session (Scotland) (Cassation instance)",,Case No: C1/2016/4367 Neutral Citation Number: [2017] EWCA Civ 433,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9647392728356994,Asylum Definition And Assessment
0,35_chunk001,35,35_chunk001_query,provide a definition of subsistence,1,2,"The Court ruled that EU legislation provides for the subsistence of children rather than their welfare, notably articles 13.2 and 17 RCD. The Court mentioned that: 'The test, as already decided, is one of subsistence. Many...",35,UK: Court rules on the legality of reducing asylum support,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=35&returnurl=%2fPages%2fsearch.aspx,United Kingdom,22/06/2017,"UK: Courts of Appeal (England, Wales, Northern Ireland), Court of Session (Scotland) (Cassation instance)",,Case No: C1/2016/4367 Neutral Citation Number: [2017] EWCA Civ 433,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.864819809119251,Asylum Definition And Assessment
0,85_chunk000,85,85_chunk000_query,What are the key issues regarding Regulation 604/13/EU and its implementation?,0,2,Main issues may be summarized as follows: i) Regulation 604/13/EU (the Dublin Regulation) occupies the field to which it applies and operates as a measure of supreme EU law therein. (ii) It is not open to the Secretary of State to unilaterally and selectively disapply certain provisions of the Dublin Regulation and its sister implementing Commission Regulation as this is contrary to EU law.,85,UK: Upper Tribunal rules on Dublin Procedural Safeguards for UAMs,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=85&returnurl=%2fPages%2fsearch.aspx,United Kingdom,22/06/2017,UK: Upper Tribunal - Immigration and Asylum Chamber,,[2017] UKUT 00262 (IAC),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,85_chunk001,85,85_chunk001_query,define dilution and disapplication of procedural fairness and kindred protections,1,2,(iii) The dilution and disapplication of the procedural fairness and kindred protections enshrined in...,85,UK: Upper Tribunal rules on Dublin Procedural Safeguards for UAMs,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=85&returnurl=%2fPages%2fsearch.aspx,United Kingdom,22/06/2017,UK: Upper Tribunal - Immigration and Asylum Chamber,,[2017] UKUT 00262 (IAC),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8650153515725126,Asylum Definition And Assessment
0,203_chunk000,203,203_chunk000_query,what are the legal consequences of a polygamous marriage entered into another country,0,2,In this case the Court was asked to give full consideration to the legal consequences within this State of a polygamous marriage entered into another country and according to the law of the State where took place. The husband is a recognized refugee (since 2000) who is originally from the Lebanon. While domiciled there he contracted two marriages – the first in 1975 and the second in 1988.,203,IE: Supreme Court consideration about polygamous marriages and effects in the process for family reunification in Ireland.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=203&returnurl=%2fPages%2fsearch.aspx,Ireland,15/06/2017,IE: Supreme Court,,[2017] IESC 40; High court Record Number 2005 53 M,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8012315204103565,Asylum Definition And Assessment
2,203_chunk001,203,203_chunk001_query,define credibility assessment,1,2,The husband has a subsisting relationship with each wife and there are children of both marriages. All...,203,IE: Supreme Court consideration about polygamous marriages and effects in the process for family reunification in Ireland.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=203&returnurl=%2fPages%2fsearch.aspx,Ireland,15/06/2017,IE: Supreme Court,,[2017] IESC 40; High court Record Number 2005 53 M,2_credibility_assessment_define_in,"credibility, assessment, define, in, claims, context, applications, asylum, ethiopian, interpreter",1.0,Credibility Assessment & Interpretation
0,56_chunk000,56,56_chunk000_query,what is the dispute regarding the responsibility for asylum applications,0,2,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.,56,IE: Court rules on the implementation of Dublin Regulation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=56&returnurl=%2fPages%2fsearch.aspx,Ireland,14/06/2017,IE: Court of Appeal,,Neutral Citation: [2017] IECA 179 Court of Appeal Record Number: 2016 436 High Court Record Number: 2015 433 JR,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8938621443531781,Asylum Definition And Assessment
0,56_chunk001,56,56_chunk001_query,when did asylum applications questionnaires complete in Ireland,1,2,"The applicants claimed asylum in Ireland on 16 December 2014, and completed their asylum application questionnaires on 26 December 2014. An information request by the Office of the Refugee Applications...",56,IE: Court rules on the implementation of Dublin Regulation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=56&returnurl=%2fPages%2fsearch.aspx,Ireland,14/06/2017,IE: Court of Appeal,,Neutral Citation: [2017] IECA 179 Court of Appeal Record Number: 2016 436 High Court Record Number: 2015 433 JR,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.91102091824143,Asylum Definition And Assessment
0,205_chunk000,205,205_chunk000_query,What are the grounds for appeal against the High Court’s decision refusing leave to seek judicial review?,0,2,"The applicant sought the leave of the Supreme Court to appeal against the decision of the High Court refusing leave to seek judicial review on two points: that there were substantial grounds necessary for leave to argue (1) that the RAC had unlawfully delegated the refugee status investigation to a contractor, and (2) that in circumstances where the High Court had granted leave on that point in ot",205,IE: Supreme Court grants leave to argue that it was unlawful for the Commissioner to delegate the first instance asylum “investigation” under the Refugee Act 1996 to contractors.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=205&returnurl=%2fPages%2fsearch.aspx,Ireland,13/06/2017,IE: Supreme Court,,Neutral Citation: IESCDET 65; Supreme Court Record Number: S:AP:IE:2017:000036,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9517865546662249,Asylum Definition And Assessment
0,205_chunk001,205,205_chunk001_query,define departure from previous decisions,1,2,"her cases, a judge of the same court should only depart from such previous decisions in limited...",205,IE: Supreme Court grants leave to argue that it was unlawful for the Commissioner to delegate the first instance asylum “investigation” under the Refugee Act 1996 to contractors.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=205&returnurl=%2fPages%2fsearch.aspx,Ireland,13/06/2017,IE: Supreme Court,,Neutral Citation: IESCDET 65; Supreme Court Record Number: S:AP:IE:2017:000036,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7874535792909292,Asylum Definition And Assessment
0,177_chunk000,177,177_chunk000_query,define the Court of Appeal ruling on the Secretary of State’s decision regarding a foreign criminal’s refugee status,0,1,"The Court of Appeal (civil division) ruled that the Upper Tribunal had not erred in adjudicating on the legality of a decision by the Secretary of State to cease treating a foreign criminal as a refugee, and in holding that cessation of his refugee status had been unlawful.

...",177,UK: cessation of refugee status due to criminal activity,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=177&returnurl=%2fPages%2fsearch.aspx,United Kingdom,08/06/2017,"UK: Courts of Appeal (England, Wales, Northern Ireland), Court of Session (Scotland) (Cassation instance)",,Neutral Citation Number: [2017] EWCA Civ 407 Case No: C5/2015/3803,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.829217496997534,Asylum Definition And Assessment
0,44_chunk000,44,44_chunk000_query,international protection application in the Czech Republic by family of Ukrainian citizens threatened in Dnepropetrovsk region,0,2,"The applicants, family of Russian-speaking Ukrainian citizens, applied for international protection in the Czech Republic. In their application they stated that in the Dnepropetrovsk region, seriously influenced by war, they were threatened, treated as separatists and constantly controlled by the irregular combatants without uniforms or insignia.",44,CZ: Court clarifies the use of COI when assessing applications for international protection,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=44&returnurl=%2fPages%2fsearch.aspx,Czech Republic,31/05/2017,CZ: Supreme Administrative Court [Nejvyšší správní soud],,No. 5 Azs 62/2016-87,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,44_chunk001,44,44_chunk001_query,what is the Ministry of Interior's decision regarding international protection?,1,2,The administrative authority (Ministry of Interior) refused to grant the applicants the international protection. It concluded that according to the...,44,CZ: Court clarifies the use of COI when assessing applications for international protection,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=44&returnurl=%2fPages%2fsearch.aspx,Czech Republic,31/05/2017,CZ: Supreme Administrative Court [Nejvyšší správní soud],,No. 5 Azs 62/2016-87,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8727558593263476,Asylum Definition And Assessment
0,150_chunk000,150,150_chunk000_query,is it legal to imprison a foreign family with children under 15 years of age,0,2,"The Court examined whether it was legal to imprison a foreign family with children under 15 years of age. Until their expulsion, the family were detained for two weeks at the Immigration Police station at Trandum. In addition to the parents, four of their children, aged between 7 and 14 years old were detained.",150,NO: Court rules on detention of families with children,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=150&returnurl=%2fPages%2fsearch.aspx,Norway,31/05/2017,NO: Court of Appeal [Lagmannsrettane],,LB-2016-8370,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8163012318184414,Asylum Definition And Assessment
0,150_chunk001,150,150_chunk001_query,define Article 3 of the ECHR and its relevance to the detention of children and their parents,1,2,"The Court found that the two weeks detention of four children together with their parents violated Article 3 of the ECHR, and Articles 5, 8, and 37 of the Convention on the Rights of...",150,NO: Court rules on detention of families with children,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=150&returnurl=%2fPages%2fsearch.aspx,Norway,31/05/2017,NO: Court of Appeal [Lagmannsrettane],,LB-2016-8370,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7997441892874434,Asylum Definition And Assessment
0,54_chunk000,54,54_chunk000_query,what are the conditions for an asylum applicant to seek employment,0,2,"Section 9 of the Refugee Act 1996 provided that a person seeking asylum is entitled to enter the State and remain while the application for refugee status is processed. Section 9(4) also provided however, that an applicant shall not seek or enter employment before final determination of his or her application for a declaration.",54,IE Supreme Court rules on the right of asylum seekers to seek employment,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=54&returnurl=%2fPages%2fsearch.aspx,Ireland,30/05/2017,IE: Supreme Court,,Neutral Citation: [2017] IESC 35 Supreme Court Record Number: 31 & 56/2016 Court of Appeal Record Number: 2015 263,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8952294391899185,Asylum Definition And Assessment
0,54_chunk001,54,54_chunk001_query,what are the requirements for applicants living while awaiting refugee status determination,1,2,"Pending the determination of an application for refugee status, applicants are required to live in State provided accommodation known as direct provision, and provided in...",54,IE Supreme Court rules on the right of asylum seekers to seek employment,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=54&returnurl=%2fPages%2fsearch.aspx,Ireland,30/05/2017,IE: Supreme Court,,Neutral Citation: [2017] IESC 35 Supreme Court Record Number: 31 & 56/2016 Court of Appeal Record Number: 2015 263,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,4707_chunk000,4707,4707_chunk000_query,"what are the reasonable grounds for believing an applicant is at risk of detention, interrogation, and torture",0,1,"In A.I. v. Switzerland the Court held in particular that, on account of his political activities in exile, it was possible that the applicant had attracted the attention of the Sudanese intelligence services. It found that there were therefore reasonable grounds for believing that the applicant ran the risk of being detained, interrogated and tortured on his arrival at Khartoum Airport.

...",4707,ECHR rules on possible torture of returnee due to political activities in exile,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4707&returnurl=%2fPages%2fsearch.aspx,Council of Europe,30/05/2017,CoE: European Court of Human Rights [ECtHR],,No 23378/15,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8461762090855967,Asylum Definition And Assessment
0,209_chunk000,209,209_chunk000_query,what is the purpose of an asylum identity document,0,2,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application.",209,ES: Recognition of freedom of movement of asylum seekers within the Spanish territory,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=209&returnurl=%2fPages%2fsearch.aspx,Spain,25/05/2017,ES: Administrative Courts [Juzgados de lo Contencioso-Administrativo],,Roj: SJCA 472/2017 (Resolution 278/2017; Appeal 651/2016),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.946176657941949,Asylum Definition And Assessment
0,209_chunk001,209,209_chunk001_query,provide a definition of the applicant’s right to move freely,1,2,"Despite having this document, the Police Officer on duty denied him to board when he tried to go to the Peninsula. The Administrative Court in this case recognized the applicant right to move freely...",209,ES: Recognition of freedom of movement of asylum seekers within the Spanish territory,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=209&returnurl=%2fPages%2fsearch.aspx,Spain,25/05/2017,ES: Administrative Courts [Juzgados de lo Contencioso-Administrativo],,Roj: SJCA 472/2017 (Resolution 278/2017; Appeal 651/2016),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9154309132783005,Asylum Definition And Assessment
0,169_chunk000,169,169_chunk000_query,provide a definition of sexual orientation asylum claims,0,1,"The Court ruled on the guidance set out in HJ (Iran) v Secretary of State for the Home Department [2010] UKSC 31 on the approach to sexual orientation asylum claims, including consideration of whether a gay applicant for international protection would conceal their sexual orientation upon return to their country of origin and the reasons for concealment, was compatible with Directive 2004/83...",169,UK: Court rules on issues pertaining to sexual orientation and its concealment upon return to the country of origin,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=169&returnurl=%2fPages%2fsearch.aspx,United Kingdom,09/05/2017,"UK: Courts of Appeal (England, Wales, Northern Ireland), Court of Session (Scotland) (Cassation instance)",,Neutral Citation Number: [2017] EWCA Civ 351 Case No: C5/2014/2641,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,656_chunk000,656,656_chunk000_query,provide a definition of the case concerning the Court of The Hague of 5 October 2016 in case no. 16/20135,0,2,The case concerns an appeal against the decision of the Court of The Hague of 5 October 2016 in case no. 16/20135. The Administrative Jurisdiction Division of the Council of State clarified that the Immigration and Naturalisation Service (IND ) is required to assess in an individual manner whether the criteria for protection still exist.,656,NL: The Court of The Hague ruled that the assessment of an application must be done in an individual manner whether the criteria for protection still exist.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=656&returnurl=%2fPages%2fsearch.aspx,Netherlands,09/05/2017,NL: Court of The Hague [Rechtbank Den Haag],Judgment,201607681/1/V3,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8494485972605409,Asylum Definition And Assessment
0,656_chunk001,656,656_chunk001_query,what is the effect of an expired permit,1,2,"The fact that the permit has expired cannot lead to an automatic cessation of the status.

...",656,NL: The Court of The Hague ruled that the assessment of an application must be done in an individual manner whether the criteria for protection still exist.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=656&returnurl=%2fPages%2fsearch.aspx,Netherlands,09/05/2017,NL: Court of The Hague [Rechtbank Den Haag],Judgment,201607681/1/V3,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8237102752493541,Asylum Definition And Assessment
0,46_chunk000,46,46_chunk000_query,provide a summary of the applicant's international protection application case,0,2,"The applicant (Ukrainian national) had arrived to the Czech Republic in 2006 on the basis of a work permit. In November 2016, he lodged the application for international protection which was dismissed by the administrative authority.",46,CZ: Court ruled on the right to effective remedy,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=46&returnurl=%2fPages%2fsearch.aspx,Czech Republic,28/04/2017,CZ: Supreme Administrative Court [Nejvyšší správní soud],,No. 2 Azs 60/2017-48,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8564995973004995,Asylum Definition And Assessment
0,46_chunk001,46,46_chunk001_query,define the legal action for annulment of administrative decisions concerning international protection,1,2,The applicant filed the action for annulment of the decision before the Regional Court in Ostrava on the last day of 15 day time limit laid down by the Act on Asylum for the actions against administrative decisions concerning international protection. The action...,46,CZ: Court ruled on the right to effective remedy,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=46&returnurl=%2fPages%2fsearch.aspx,Czech Republic,28/04/2017,CZ: Supreme Administrative Court [Nejvyšší správní soud],,No. 2 Azs 60/2017-48,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.913062111433759,Asylum Definition And Assessment
0,68_chunk000,68,68_chunk000_query,Dublin regulation family removal and administrative detention,0,2,"The case concerned the removal of an Afghan family under the Dublin regulation. Both parents were placed separately in administrative detention and weren't allowed to communicate. The mother stayed with her baby while the other children (3, 6 and 8) were placed in a children's home. After 20 days the family was removed to Norway.",68,CH: Federal Court rules on detention pending return under Dublin,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=68&returnurl=%2fPages%2fsearch.aspx,Switzerland,26/04/2017,CH: Federal Supreme Court [Bundesgericht - Tribunal fédéral],,BGer 2C_1052 / 2016,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7722230998799345,Asylum Definition And Assessment
0,68_chunk001,68,68_chunk001_query,define violation of the right to family life,1,2,The Court found that the separation of the children from their parents constituted a violation of the right to family life (art 8 ECHR) and that the...,68,CH: Federal Court rules on detention pending return under Dublin,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=68&returnurl=%2fPages%2fsearch.aspx,Switzerland,26/04/2017,CH: Federal Supreme Court [Bundesgericht - Tribunal fédéral],,BGer 2C_1052 / 2016,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8701221185790761,Asylum Definition And Assessment
0,141_chunk000,141,141_chunk000_query,What is the legal effect of refugee status granted to a child on Family Court proceedings regarding the return of a child?,0,2,"According the High Court, the grant of refugee status to a child by the SSHD is an absolute bar to any order by the Family Court seeking to effect the return of a child.",141,UK Court rules on interplay between Family Court orders and immigration issues,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=141&returnurl=%2fPages%2fsearch.aspx,United Kingdom,26/04/2017,UK: High Court of Justice,,[2017] EWHC 949 (Fam),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9898573135393292,Asylum Definition And Assessment
0,141_chunk001,141,141_chunk001_query,define confidentiality as a vital element in the asylum system,1,2,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum...",141,UK Court rules on interplay between Family Court orders and immigration issues,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=141&returnurl=%2fPages%2fsearch.aspx,United Kingdom,26/04/2017,UK: High Court of Justice,,[2017] EWHC 949 (Fam),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9474720886412417,Asylum Definition And Assessment
0,181_chunk000,181,181_chunk000_query,what is the offence under section 25(1) of the Identity Cards Act 2006,0,2,"According the Court's Press Release, Under section 25(1) of the Identity Cards Act 2006 (“2006 Act”) it was an offence for a person to be in possession of an identity card relating to someone else, with the intention of using it to establish his or her identity as that person's identity.",181,UK Supreme Court ruled on the use of false documentation of asylum seekers in the light of human rights law.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=181&returnurl=%2fPages%2fsearch.aspx,United Kingdom,11/04/2017,UK: Supreme Court,,Neutral citation number: [2017] UKSC 30 Case ID: UKSC 2014/0148,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8473993889589929,Asylum Definition And Assessment
1,181_chunk001,181,181_chunk001_query,provide a definition of credibility assessment,1,2,"However, it is recognized that individuals fleeing persecution may have to resort to the use of false papers to make good their escape. Therefore, under section 31 of the Immigration and Asylum Act 1999...",181,UK Supreme Court ruled on the use of false documentation of asylum seekers in the light of human rights law.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=181&returnurl=%2fPages%2fsearch.aspx,United Kingdom,11/04/2017,UK: Supreme Court,,Neutral citation number: [2017] UKSC 30 Case ID: UKSC 2014/0148,1_credibility_assessment_definition_provide,"credibility, assessment, definition, provide, of, context, define, in, remote, cultivation",0.6515920659642912,Credibility Assessment Definition
0,64_chunk000,64,64_chunk000_query,what are the criteria for recognizing statelessness,0,1,"(Abstract provided by UNHCR) The FAC rejected the application of a family to be recognized as stateless. Despite the fact that Swiss authorities had unsuccessfully tried to return the applicants for the past 17 years, the Court found that the applicants had not done everything possible to obtain travel documents from their countries of origin....",64,CH: Court rules on statelessness,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=64&returnurl=%2fPages%2fsearch.aspx,Switzerland,06/04/2017,CH: Federal Administrative Court [Bundesverwaltungsgericht - Tribunal administratif fédéral - FAC],,F-6073/2014,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.3869394282186687,Asylum Definition And Assessment
0,127_chunk000,127,127_chunk000_query,provide a definition of asylum application registration,0,1,The Administrative Court of Nice has ordered the Prefecture of Alpes-Maritimes to register asylum applications of persons entering via Italy....,127,FR: Administrative Court of Nice orders the Prefecture of Alpes-Maritimes to register asylum applications of persons entering via Italy,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=127&returnurl=%2fPages%2fsearch.aspx,France,31/03/2017,FR: Administrative Court - First Instance [Tribunal administratif - première instance],,1701211,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9437571504845405,Asylum Definition And Assessment
0,48_chunk000,48,48_chunk000_query,Pakistani national's journey and reasons for seeking asylum in Czech Republic,0,2,"The Police of the Czech Republic found the applicant (Pakistani national) on the Czech territory hiding in a Serbian truck together with other 17 persons of different nationalities. Applicant said that he left his country of origin because of the fear from Taliban and passed through Iran, Turkey, Bulgaria, Serbia to the Czech Republic, from where he wanted to continue his journey to Germany.",48,CZ: Court ruled on Police evaluation with regard to Dublin transfers,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=48&returnurl=%2fPages%2fsearch.aspx,Czech Republic,30/03/2017,CZ: Supreme Administrative Court [Nejvyšší správní soud],,No. 4 Azs 31/2017-54,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.940601804805573,Asylum Definition And Assessment
0,48_chunk001,48,48_chunk001_query,provide a definition of Eurodac database,1,2,The Police found out from the Eurodac database of fingerprints that the applicant applied for...,48,CZ: Court ruled on Police evaluation with regard to Dublin transfers,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=48&returnurl=%2fPages%2fsearch.aspx,Czech Republic,30/03/2017,CZ: Supreme Administrative Court [Nejvyšší správní soud],,No. 4 Azs 31/2017-54,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,126_chunk000,126,126_chunk000_query,provide a definition of refugee status,0,2,"The Court recognised the refugee status of a Nigerian national from Edo State, who fled to France from the threats of a trafficking network. The Court based itself on different pieces of evidence from the file to establish that Ms.",126,FR: The Court recognises former female Nigerian trafficked victims as a particular social group.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=126&returnurl=%2fPages%2fsearch.aspx,France,30/03/2017,FR: National Court of Asylum [Cour Nationale du Droit d'Asile (CNDA)],,16015058,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9517258910946436,Asylum Definition And Assessment
0,126_chunk001,126,126_chunk001_query,provide a definition of transnational human trafficking network,1,2,"F. was indeed the victim of a transnational human trafficking network and she managed to get out of this network: a receipt for filing a complaint for aggravated charge of abetting sex trafficking and for trafficking of human beings in an organised network, as well as...",126,FR: The Court recognises former female Nigerian trafficked victims as a particular social group.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=126&returnurl=%2fPages%2fsearch.aspx,France,30/03/2017,FR: National Court of Asylum [Cour Nationale du Droit d'Asile (CNDA)],,16015058,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9394136512673963,Asylum Definition And Assessment
0,24_chunk000,24,24_chunk000_query,"Finnish Immigration Service rejection of Nigerian citizen's application due to Ebola, Boko Haram, and trafficking claims",0,2,"On 30 June 2015, the Finnish Immigration Service rejected the application for an international protection and residence permit issued by Nigerian citizen A ('the appellant') and her minor children B and C. The applicants claimed threats due to the Ebola virus and the Boko Haram terrorist group. The applicant also claimed to be a victim of trafficking due to forced prostitution in Italy.",24,"Finland: Appeal rejected with regard to Ebola, Boko Haram (Nigeria) and Trafficking claims",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=24&returnurl=%2fPages%2fsearch.aspx,Finland,20/03/2017,FI: Supreme Administrative Court [Korkein hallinto-oikeus],Judgment,KHO: 2017:42,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9110693127583241,Asylum Definition And Assessment
0,24_chunk001,24,24_chunk001_query,provide a definition of A,1,2,A has requested permission from her own and her minor children to appeal the administrative...,24,"Finland: Appeal rejected with regard to Ebola, Boko Haram (Nigeria) and Trafficking claims",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=24&returnurl=%2fPages%2fsearch.aspx,Finland,20/03/2017,FI: Supreme Administrative Court [Korkein hallinto-oikeus],Judgment,KHO: 2017:42,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8502733454211896,Asylum Definition And Assessment
0,148_chunk000,148,148_chunk000_query,define “sur place” asylum claims,0,3,The case concerns “sur place” asylum claims.,148,NO: Court rules on 'sur place' refugees based on circumstances created by the applicant’s ‘own acts’,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=148&returnurl=%2fPages%2fsearch.aspx,Norway,17/03/2017,NO: Supreme Court [Noregs Høgsterett],,HR-2017-569-A sak nr. 2016/1379,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,148_chunk001,148,148_chunk001_query,define the obligation to grant refugee status to an asylum-seeker,1,3,The Court had to answer whether Contracting States have an obligation to grant refugee status to an asylum-seeker who can establish that he/she has a well-founded fear of persecution for reasons of one or more of the Convention grounds of the 1951 Convention [thus falling under the scope of the inclusion clauses] where the risk of persecution is based on circumstances created by the applicant's ‘o,148,NO: Court rules on 'sur place' refugees based on circumstances created by the applicant’s ‘own acts’,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=148&returnurl=%2fPages%2fsearch.aspx,Norway,17/03/2017,NO: Supreme Court [Noregs Høgsterett],,HR-2017-569-A sak nr. 2016/1379,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
